action_category,why_held_back,what_to_verify_for_100pct_match,verdict_format_required,verdict_examples,amazon_asin,jl_sku,amazon_listing_title,review_id,star_rating_current,rating_inferred,verified_purchase,has_photo,helpful_votes,review_date,reviewer_name,review_title,review_body,current_mapped_handle,current_handle_source,pass8_team_status,pass8_team_proposed_handle,pass8_team_reasoning,VERDICT__PLEASE_FILL,team_notes
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07LC18YJF,fggg-grzv-f25099-vt-ch,Chrome Vertical Front Hood Bumper Grill Grille Guard ABS Compatible With 99-04 Ford F250 F350 F450 F550 Superduty / 00-04 Excursion,R2E3YRSNYV0UBA,5,TRUE,TRUE,FALSE,0,2022-07-25,Tommy,,Great price and looks great made the front stand out.,1999-2004-ford-super-duty-excursion-front-grille-chrome,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07KCS4SNJ,th-tran15-c193,"Stehlen 733469489108 Compatible with 2015-2021 Ford Transit 150/250 / 350 Class 3 Trailer Tow Hitch Receiver 2""",RVFHEM7PBVB43,5,TRUE,TRUE,FALSE,0,2022-08-03,Brent C.,,"Overall a great product.





Installation is easy and straightforward





Self tapping bolts struggle with an impact driver. I would recommend using an impact gun as it was a struggle to get them to bite and about halfway through it was too much the for my impact driver to handle. Finished them manually and torqued everything to spec.





Hitch itself came with a tiny bit of rust and some flaking paint about an inch long seller worked with me to correct the issue since I don’t have time to send it back",2015-2021-ford-transit-150-250-350-class-3-trailer-hitch-13193,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07XSFBVTF,fg-ram06-me-mb,Matte Black Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 06-08 Dodge Ram 1500/06-09 2500 3500,RPOA94D1YJ4KU,5,TRUE,TRUE,FALSE,0,2022-09-30,Roland Hall,,"It was a direct swap for my 06, fits good with no wierd gaps or anything like that. Easily paintable if thats what you like. Overall great value and good fit",2006-2009-dodge-ram-1500-2500-3500-mesh-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07XSFBVTF,fg-ram06-me-mb,Matte Black Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 06-08 Dodge Ram 1500/06-09 2500 3500,R23FERWWA45CWL,5,TRUE,TRUE,FALSE,0,2022-12-06,Andrew Roman,,"Nice grille, not gloss black so be aware. Easy install. Fits perfect for 3rd gen rams.",2006-2009-dodge-ram-1500-2500-3500-mesh-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07XSFBVTF,fg-ram06-me-mb,Matte Black Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 06-08 Dodge Ram 1500/06-09 2500 3500,R6FBAFC3C6RY7,5,TRUE,TRUE,FALSE,0,2023-01-13,Adriano Policicchio,,Great product looks great,2006-2009-dodge-ram-1500-2500-3500-mesh-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B087LLSXQ7,tc-s1094-6-lth,"Low Profile Hard Tri Fold Aluminum Truck Bed Tonneau Cover Compatible with 94-03 Chevy S10 GMC S15 Sonoma / 96-00 Isuzu Hombre 6 Ft (72"") Bed",R2H2KCCE6YT2NT,5,TRUE,TRUE,FALSE,0,2023-01-25,Alex,,The bed cover was shipped well packaged and appears to be well made. Installation was fairly straightforward but instructions were confusing. The reason for 4 stars and not 5 is security. Anyone can simply slide a small hook or screwdriver in the center and push or pull to release the cable and open the cover even if your tailgate is locked. I had to fabricate and install a 3.5 foot aluminum plate to block the cable.,1994-2004-chevy-s10-gmc-sonoma-6ft-hard-tri-fold-tonneau-cover,team,mapped_high_confidence,1994-2004-chevy-s10-gmc-sonoma-6ft-hard-tri-fold-tonneau-cover,tc-s1094-6=S10 1994 6ft hard tri-fold; handle=94-04 Chevy S10/GMC Sonoma 6ft hard tri-fold; make/model/years/bed-length/style all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07YGNWMYJ,fg-ram14oe-me-mb,Matte Black OE Honeycomb Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 13-18 Dodge Ram 1500/19-24 Classic,R1FLWF8CQDA8OL,5,TRUE,TRUE,FALSE,0,2023-04-25,Nancy B,,"Item came in a box, well protected. I easity installed this item on my 2014 Ram 1500. Looks great.",2013-2024-ram-1500-oem-mesh-style-front-grille-black,team,mapped_medium_confidence_pending_verify,2013-2024-ram-1500-oem-mesh-style-front-grille-black,fg-ram14oe-me-mb=Ram 1500 2014 OE mesh matte black; only matte black OE handle in catalog is labeled -black not -matte-black; product is likely the same but finish label discrepancy warrants owner confirmation,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B085LX2Q7F,fg-tit04-me-mb,Stehlen 642167821984 Compatible With 2004-2007 Titan / 2005-2007 Armada Mesh Front Hood Bumper Grille - Matte Black,R2GEUWBV16I8X5,5,TRUE,TRUE,FALSE,0,2023-12-21,Troy Marinelli,,"Fit my 2008 Nissan Titan. Did have to cut a piece off so hood release wasn’t in way, but east fox and fit perfect! (Dog is taking a nap after our installation)",2004-2007-nissan-titan-armada-front-grille-matte-black,team,mapped_high_confidence,2004-2007-nissan-titan-armada-front-grille-matte-black,same SKU as B07YH539CJ above; fg-tit04-me-mb=Titan 2004 mesh matte black; handle=04-07 Nissan Titan/Armada matte black; make/model/years/finish all match,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B086C4KQML,fg-grzd-dnl07-bk,Stehlen 642167821243 Compatible With 2007-2014 GMC Yukon/XL/Denali Round Hole Mesh Front Hood Bumper Grille - Glossy Black,R3PCNP43WJ980P,5,TRUE,TRUE,FALSE,0,2024-03-12,Dominic Clay,,Love it its what I wanted it's what I got.,2007-2014-gmc-yukon-yukon-xl-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07XSFBVTF,fg-ram06-me-mb,Matte Black Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 06-08 Dodge Ram 1500/06-09 2500 3500,R1GLG5EQOUD7S3,5,TRUE,TRUE,FALSE,0,2024-05-22,Courtney Noonan,,Received exactly what we ordered. Fit perfectly on my husbands truck. Easy to install.,2006-2009-dodge-ram-1500-2500-3500-mesh-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07HB9NL2V,fggg-grzt-impa00-me-ch,Chrome Mesh Front Hood Bumper Grill Grille Guard ABS Compatible With 00-05 Chevy Impala,R34SMJ4VHPWIE1,5,TRUE,TRUE,FALSE,0,2024-11-13,Jimmy E. McCollum Jr.,,Looks great on my 01 Impala the fit was off a little. I could only use the center clamps but it secured it and still tighten it enough for it not to come. Still very tight and looks great!,2000-2005-chevy-impala-front-grille-chrome-finish,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B07MNKNPG3,th-sona10-a025,"Class 1 I Black 1.25"" Receiver Tube Rear Bumper Trailer Tow Hitch Towing Mount Compatible with 11-14 Sonata/for 11-15 Optima",R26YP3PNI2K223,5,TRUE,TRUE,FALSE,0,2025-10-02,Amazon Customer,,It was a perfect fit for my car. Though I did have to enlarge the holes to get the parts inside,2011-2015-hyundai-sonata-kia-optima-class-1-trailer-hitch-black,our_prior_resolution,no_fix_record,,,,
5. RATING INFERRED — STAR RATING NOT DIRECTLY SCRAPED,"Review body is accurate but the star (1-5) was INFERRED from review sentiment — not extracted directly from Amazon's rating widget. FTC 16 CFR Part 255 prohibits displaying inferred ratings without disclosure, so it's held back.","Re-scrape this review_id directly from amazon.com — pull the star from the rating widget (look for a-icon-star class), not from sentiment. Verify the star matches across both the review-list and review-detail views.",RATING_VERIFIED:[N]   OR   RATING_DROP:[reason]   OR   RATING_KEEP_INFERRED,RATING_VERIFIED:5  |  RATING_DROP:review removed from Amazon  |  RATING_KEEP_INFERRED  (publishes with 'rating estimated' disclosure label),B086C4KQML,fg-grzd-dnl07-bk,Stehlen 642167821243 Compatible With 2007-2014 GMC Yukon/XL/Denali Round Hole Mesh Front Hood Bumper Grille - Glossy Black,RQ3OG5ACCFOK1,5,TRUE,TRUE,FALSE,0,2025-12-29,Sarah Coulson,,This improved the look of my car. It was so easy to assemble. I love the quality and color.,2007-2014-gmc-yukon-yukon-xl-front-grille-matte-black,our_prior_resolution,no_fix_record,,,,
